Run tabu search analysis
Size shrunk from 500 to 500
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
46 | 1 | 362 | 362 | Search | -1503344 | -1503344 | Global Improvement.
46 | 1 | 363 | 363 | Search | -1503368 | -1503368 | Global Improvement.
47 | 1 | 365 | 365 | Search | -1503498 | -1503498 | Global Improvement.
47 | 1 | 366 | 366 | Search | -1503616 | -1503616 | Global Improvement.
47 | 1 | 367 | 367 | Search | -1503636 | -1503636 | Global Improvement.
47 | 1 | 368 | 368 | Search | -1503740 | -1503740 | Global Improvement.
47 | 1 | 369 | 369 | Search | -1503741 | -1503741 | Global Improvement.
47 | 1 | 371 | 371 | Search | -1503811 | -1503811 | Global Improvement.
47 | 1 | 372 | 372 | Search | -1503949 | -1503949 | Global Improvement.
47 | 1 | 373 | 373 | Search | -1503981 | -1503981 | Global Improvement.
48 | 1 | 374 | 374 | Search | -1504117 | -1504117 | Global Improvement.
48 | 1 | 375 | 375 | Search | -1504215 | -1504215 | Global Improvement.
48 | 1 | 376 | 376 | Search | -1504339 | -1504339 | Global Improvement.
48 | 1 | 377 | 377 | Search | -1504353 | -1504353 | Global Improvement.
48 | 1 | 380 | 380 | Search | -1504369 | -1504369 | Global Improvement.
48 | 1 | 381 | 381 | Search | -1504381 | -1504381 | Global Improvement.
48 | 1 | 382 | 382 | Search | -1504491 | -1504491 | Global Improvement.
49 | 1 | 383 | 383 | Search | -1504497 | -1504497 | Global Improvement.
49 | 1 | 384 | 384 | Search | -1504503 | -1504503 | Global Improvement.
49 | 1 | 385 | 385 | Search | -1504570 | -1504570 | Global Improvement.
49 | 1 | 386 | 386 | Search | -1504660 | -1504660 | Global Improvement.
49 | 1 | 387 | 387 | Search | -1504672 | -1504672 | Global Improvement.
49 | 1 | 390 | 390 | Search | -1504692 | -1504692 | Global Improvement.
50 | 1 | 391 | 391 | Search | -1504748 | -1504748 | Global Improvement.
50 | 1 | 392 | 392 | Search | -1504798 | -1504798 | Global Improvement.
50 | 1 | 393 | 393 | Search | -1504820 | -1504820 | Global Improvement.
50 | 1 | 394 | 394 | Search | -1504840 | -1504840 | Global Improvement.
50 | 1 | 395 | 395 | Search | -1504914 | -1504914 | Global Improvement.
50 | 1 | 396 | 396 | Search | -1504930 | -1504930 | Global Improvement.
51 | 1 | 401 | 401 | Search | -1504998 | -1504998 | Global Improvement.
51 | 1 | 402 | 402 | Search | -1505072 | -1505072 | Global Improvement.
51 | 1 | 403 | 403 | Search | -1505134 | -1505134 | Global Improvement.
51 | 1 | 404 | 404 | Search | -1505168 | -1505168 | Global Improvement.
51 | 1 | 405 | 405 | Search | -1505192 | -1505192 | Global Improvement.
51 | 1 | 406 | 406 | Search | -1505232 | -1505232 | Global Improvement.
51 | 1 | 407 | 407 | Search | -1505240 | -1505240 | Global Improvement.
52 | 1 | 409 | 409 | Search | -1505276 | -1505276 | Global Improvement.
52 | 1 | 414 | 414 | Search | -1505298 | -1505298 | Global Improvement.
52 | 1 | 415 | 415 | Search | -1505304 | -1505304 | Global Improvement.
53 | 1 | 416 | 416 | Search | -1505422 | -1505422 | Global Improvement.
53 | 1 | 417 | 417 | Search | -1505472 | -1505472 | Global Improvement.
53 | 1 | 418 | 418 | Search | -1505494 | -1505494 | Global Improvement.
53 | 1 | 419 | 419 | Search | -1505512 | -1505512 | Global Improvement.
53 | 1 | 420 | 420 | Search | -1505513 | -1505513 | Global Improvement.
53 | 1 | 423 | 423 | Search | -1505531 | -1505531 | Global Improvement.
54 | 1 | 424 | 424 | Search | -1505533 | -1505533 | Global Improvement.
54 | 1 | 426 | 426 | Search | -1505606 | -1505606 | Global Improvement.
54 | 1 | 427 | 427 | Search | -1505710 | -1505710 | Global Improvement.
99 | 1 | 790 | 790 | Search | -1505765 | -1505765 | Global Improvement.
99 | 1 | 791 | 791 | Search | -1506073 | -1506073 | Global Improvement.
100 | 1 | 792 | 792 | Search | -1506307 | -1506307 | Global Improvement.
100 | 1 | 793 | 793 | Search | -1506599 | -1506599 | Global Improvement.
100 | 1 | 794 | 794 | Search | -1506665 | -1506665 | Global Improvement.
100 | 1 | 795 | 795 | Search | -1506773 | -1506773 | Global Improvement.
100 | 1 | 796 | 796 | Search | -1506813 | -1506813 | Global Improvement.
100 | 1 | 797 | 797 | Search | -1506833 | -1506833 | Global Improvement.
100 | 1 | 798 | 798 | Search | -1506853 | -1506853 | Global Improvement.
100 | 1 | 799 | 799 | Search | -1506885 | -1506885 | Global Improvement.
101 | 1 | 800 | 800 | Search | -1506911 | -1506911 | Global Improvement.
101 | 1 | 801 | 801 | Search | -1506929 | -1506929 | Global Improvement.
101 | 1 | 802 | 802 | Search | -1506945 | -1506945 | Global Improvement.
101 | 1 | 803 | 803 | Search | -1506955 | -1506955 | Global Improvement.
101 | 1 | 804 | 804 | Search | -1506964 | -1506964 | Global Improvement.
101 | 1 | 805 | 805 | Search | -1507004 | -1507004 | Global Improvement.
101 | 1 | 806 | 806 | Search | -1507162 | -1507162 | Global Improvement.
102 | 1 | 808 | 808 | Search | -1507166 | -1507166 | Global Improvement.
102 | 1 | 809 | 809 | Search | -1507250 | -1507250 | Global Improvement.
102 | 1 | 811 | 811 | Search | -1507310 | -1507310 | Global Improvement.
102 | 1 | 812 | 812 | Search | -1507332 | -1507332 | Global Improvement.
102 | 1 | 813 | 813 | Search | -1507370 | -1507370 | Global Improvement.
102 | 1 | 814 | 814 | Search | -1507402 | -1507402 | Global Improvement.
103 | 1 | 817 | 817 | Search | -1507511 | -1507511 | Global Improvement.
103 | 1 | 818 | 818 | Search | -1507597 | -1507597 | Global Improvement.
103 | 1 | 819 | 819 | Search | -1507667 | -1507667 | Global Improvement.
103 | 1 | 820 | 820 | Search | -1507737 | -1507737 | Global Improvement.
103 | 1 | 821 | 821 | Search | -1507844 | -1507844 | Global Improvement.
103 | 1 | 822 | 822 | Search | -1507874 | -1507874 | Global Improvement.
103 | 1 | 823 | 823 | Search | -1507954 | -1507954 | Global Improvement.
104 | 1 | 824 | 824 | Search | -1507989 | -1507989 | Global Improvement.
104 | 1 | 825 | 825 | Search | -1508003 | -1508003 | Global Improvement.
104 | 1 | 826 | 826 | Search | -1508095 | -1508095 | Global Improvement.
105 | 1 | 833 | 833 | Search | -1508151 | -1508151 | Global Improvement.
105 | 1 | 834 | 834 | Search | -1508197 | -1508197 | Global Improvement.
105 | 1 | 835 | 835 | Search | -1508241 | -1508241 | Global Improvement.
105 | 1 | 836 | 836 | Search | -1508337 | -1508337 | Global Improvement.
105 | 1 | 837 | 837 | Search | -1508357 | -1508357 | Global Improvement.
105 | 1 | 838 | 838 | Search | -1508474 | -1508474 | Global Improvement.
105 | 1 | 839 | 839 | Search | -1508478 | -1508478 | Global Improvement.
106 | 1 | 840 | 840 | Search | -1508482 | -1508482 | Global Improvement.
106 | 1 | 841 | 841 | Search | -1508484 | -1508484 | Global Improvement.
107 | 1 | 855 | 855 | Search | -1508497 | -1508497 | Global Improvement.
108 | 1 | 856 | 856 | Search | -1508543 | -1508543 | Global Improvement.
108 | 1 | 857 | 857 | Search | -1508587 | -1508587 | Global Improvement.
108 | 1 | 858 | 858 | Search | -1508617 | -1508617 | Global Improvement.
108 | 1 | 859 | 859 | Search | -1508641 | -1508641 | Global Improvement.
108 | 1 | 860 | 860 | Search | -1508677 | -1508677 | Global Improvement.
108 | 1 | 861 | 861 | Search | -1508681 | -1508681 | Global Improvement.
108 | 1 | 862 | 862 | Search | -1508811 | -1508811 | Global Improvement.
108 | 1 | 863 | 863 | Search | -1508813 | -1508813 | Global Improvement.
109 | 1 | 864 | 864 | Search | -1508893 | -1508893 | Global Improvement.
109 | 1 | 865 | 865 | Search | -1508951 | -1508951 | Global Improvement.
110 | 1 | 874 | 874 | Search | -1508953 | -1508953 | Global Improvement.
110 | 1 | 875 | 875 | Search | -1509079 | -1509079 | Global Improvement.
110 | 1 | 876 | 876 | Search | -1509170 | -1509170 | Global Improvement.
110 | 1 | 877 | 877 | Search | -1509242 | -1509242 | Global Improvement.
110 | 1 | 878 | 878 | Search | -1509350 | -1509350 | Global Improvement.
110 | 1 | 879 | 879 | Search | -1509386 | -1509386 | Global Improvement.
110 | 1 | 880 | 880 | Search | -1509420 | -1509420 | Global Improvement.
111 | 1 | 887 | 887 | Search | -1509499 | -1509499 | Global Improvement.
111 | 1 | 888 | 888 | Search | -1509565 | -1509565 | Global Improvement.
112 | 1 | 889 | 889 | Search | -1509613 | -1509613 | Global Improvement.
112 | 1 | 890 | 890 | Search | -1509653 | -1509653 | Global Improvement.
112 | 1 | 891 | 891 | Search | -1509687 | -1509687 | Global Improvement.
112 | 1 | 892 | 892 | Search | -1509813 | -1509813 | Global Improvement.
112 | 1 | 893 | 893 | Search | -1509845 | -1509845 | Global Improvement.
112 | 1 | 895 | 895 | Search | -1509881 | -1509881 | Global Improvement.
113 | 1 | 897 | 897 | Search | -1509929 | -1509929 | Global Improvement.
113 | 1 | 902 | 902 | Search | -1510027 | -1510027 | Global Improvement.
113 | 1 | 904 | 904 | Search | -1510095 | -1510095 | Global Improvement.
113 | 1 | 905 | 905 | Search | -1510163 | -1510163 | Global Improvement.
114 | 1 | 906 | 906 | Search | -1510199 | -1510199 | Global Improvement.
114 | 1 | 907 | 907 | Search | -1510251 | -1510251 | Global Improvement.
114 | 1 | 908 | 908 | Search | -1510343 | -1510343 | Global Improvement.
114 | 1 | 909 | 909 | Search | -1510385 | -1510385 | Global Improvement.
114 | 1 | 910 | 910 | Search | -1510418 | -1510418 | Global Improvement.
114 | 1 | 911 | 911 | Search | -1510448 | -1510448 | Global Improvement.
114 | 1 | 912 | 912 | Search | -1510508 | -1510508 | Global Improvement.
114 | 1 | 913 | 913 | Search | -1510564 | -1510564 | Global Improvement.
114 | 1 | 914 | 914 | Search | -1510594 | -1510594 | Global Improvement.
115 | 1 | 915 | 915 | Search | -1510606 | -1510606 | Global Improvement.
115 | 1 | 916 | 916 | Search | -1510736 | -1510736 | Global Improvement.
115 | 1 | 917 | 917 | Search | -1510830 | -1510830 | Global Improvement.
115 | 1 | 918 | 918 | Search | -1510850 | -1510850 | Global Improvement.
115 | 1 | 919 | 919 | Search | -1510860 | -1510860 | Global Improvement.
782 | 3 | 6041 | 2497 | Search | -1511036 | -1511036 | Global Improvement.
782 | 3 | 6042 | 2498 | Search | -1511458 | -1511458 | Global Improvement.
782 | 3 | 6043 | 2499 | Search | -1511680 | -1511680 | Global Improvement.
783 | 3 | 6044 | 2500 | Search | -1511896 | -1511896 | Global Improvement.
783 | 3 | 6045 | 2501 | Search | -1512076 | -1512076 | Global Improvement.
783 | 3 | 6046 | 2502 | Search | -1512180 | -1512180 | Global Improvement.
783 | 3 | 6047 | 2503 | Search | -1512272 | -1512272 | Global Improvement.
783 | 3 | 6048 | 2504 | Search | -1512304 | -1512304 | Global Improvement.
783 | 3 | 6049 | 2505 | Search | -1512489 | -1512489 | Global Improvement.
783 | 3 | 6050 | 2506 | Search | -1512549 | -1512549 | Global Improvement.
783 | 3 | 6051 | 2507 | Search | -1512613 | -1512613 | Global Improvement.
783 | 3 | 6052 | 2508 | Search | -1512627 | -1512627 | Global Improvement.
783 | 3 | 6053 | 2509 | Search | -1512667 | -1512667 | Global Improvement.
784 | 3 | 6054 | 2510 | Search | -1512771 | -1512771 | Global Improvement.
784 | 3 | 6055 | 2511 | Search | -1512865 | -1512865 | Global Improvement.
784 | 3 | 6056 | 2512 | Search | -1512951 | -1512951 | Global Improvement.
784 | 3 | 6057 | 2513 | Search | -1513063 | -1513063 | Global Improvement.
784 | 3 | 6058 | 2514 | Search | -1513143 | -1513143 | Global Improvement.
784 | 3 | 6059 | 2515 | Search | -1513203 | -1513203 | Global Improvement.
784 | 3 | 6060 | 2516 | Search | -1513329 | -1513329 | Global Improvement.
784 | 3 | 6061 | 2517 | Search | -1513379 | -1513379 | Global Improvement.
785 | 3 | 6063 | 2519 | Search | -1513389 | -1513389 | Global Improvement.
1501 | 7 | 11440 | 127 | Search | -1513429 | -1513429 | Global Improvement.
2228 | 11 | 16818 | 128 | Search | -1513495 | -1513495 | Global Improvement.
