Run tenure ratio tuning
Size shrunk from 1000 to 1000
Warning: Given tenure ratio leads to small tabu tenure of 0.Minimum tabu_tenure 5 set instead
Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
5 | 1 | 168 | 168 | Search | -348895 | -348895 | Global Improvement.
5 | 1 | 169 | 169 | Search | -348947 | -348947 | Global Improvement.
5 | 1 | 170 | 170 | Search | -348955 | -348955 | Global Improvement.
5 | 1 | 173 | 173 | Search | -348977 | -348977 | Global Improvement.
5 | 1 | 174 | 174 | Search | -349033 | -349033 | Global Improvement.
5 | 1 | 175 | 175 | Search | -349051 | -349051 | Global Improvement.
6 | 1 | 182 | 182 | Search | -349066 | -349066 | Global Improvement.
6 | 1 | 183 | 183 | Search | -349096 | -349096 | Global Improvement.
6 | 1 | 184 | 184 | Search | -349162 | -349162 | Global Improvement.
6 | 1 | 189 | 189 | Search | -349190 | -349190 | Global Improvement.
6 | 1 | 190 | 190 | Search | -349246 | -349246 | Global Improvement.
6 | 1 | 191 | 191 | Search | -349258 | -349258 | Global Improvement.
7 | 1 | 230 | 230 | Search | -349299 | -349299 | Global Improvement.
7 | 1 | 231 | 231 | Search | -349341 | -349341 | Global Improvement.
7 | 1 | 232 | 232 | Search | -349367 | -349367 | Global Improvement.
7 | 1 | 233 | 233 | Search | -349433 | -349433 | Global Improvement.
7 | 1 | 234 | 234 | Search | -349435 | -349435 | Global Improvement.
7 | 1 | 242 | 242 | Search | -349511 | -349511 | Global Improvement.
7 | 1 | 243 | 243 | Search | -349705 | -349705 | Global Improvement.
7 | 1 | 244 | 244 | Search | -349765 | -349765 | Global Improvement.
7 | 1 | 245 | 245 | Search | -349813 | -349813 | Global Improvement.
7 | 1 | 246 | 246 | Search | -349857 | -349857 | Global Improvement.
8 | 1 | 247 | 247 | Search | -349863 | -349863 | Global Improvement.
8 | 1 | 251 | 251 | Search | -349900 | -349900 | Global Improvement.
8 | 1 | 252 | 252 | Search | -349940 | -349940 | Global Improvement.
8 | 1 | 253 | 253 | Search | -349964 | -349964 | Global Improvement.
9 | 1 | 289 | 289 | Search | -350014 | -350014 | Global Improvement.
9 | 1 | 290 | 290 | Search | -350074 | -350074 | Global Improvement.
9 | 1 | 291 | 291 | Search | -350115 | -350115 | Global Improvement.
9 | 1 | 292 | 292 | Search | -350139 | -350139 | Global Improvement.
9 | 1 | 293 | 293 | Search | -350157 | -350157 | Global Improvement.
9 | 1 | 294 | 294 | Search | -350201 | -350201 | Global Improvement.
9 | 1 | 295 | 295 | Search | -350221 | -350221 | Global Improvement.
9 | 1 | 296 | 296 | Search | -350267 | -350267 | Global Improvement.
9 | 1 | 297 | 297 | Search | -350287 | -350287 | Global Improvement.
9 | 1 | 298 | 298 | Search | -350299 | -350299 | Global Improvement.
9 | 1 | 299 | 299 | Search | -350345 | -350345 | Global Improvement.
9 | 1 | 300 | 300 | Search | -350367 | -350367 | Global Improvement.
9 | 1 | 301 | 301 | Search | -350373 | -350373 | Global Improvement.
9 | 1 | 302 | 302 | Search | -350507 | -350507 | Global Improvement.
9 | 1 | 303 | 303 | Search | -350581 | -350581 | Global Improvement.
9 | 1 | 304 | 304 | Search | -350635 | -350635 | Global Improvement.
9 | 1 | 305 | 305 | Search | -350681 | -350681 | Global Improvement.
9 | 1 | 306 | 306 | Search | -350695 | -350695 | Global Improvement.
9 | 1 | 307 | 307 | Search | -350795 | -350795 | Global Improvement.
9 | 1 | 311 | 311 | Search | -350799 | -350799 | Global Improvement.
9 | 1 | 312 | 312 | Search | -350829 | -350829 | Global Improvement.
9 | 1 | 313 | 313 | Search | -350856 | -350856 | Global Improvement.
9 | 1 | 314 | 314 | Search | -350866 | -350866 | Global Improvement.
9 | 1 | 315 | 315 | Search | -350876 | -350876 | Global Improvement.
9 | 1 | 316 | 316 | Search | -350910 | -350910 | Global Improvement.
10 | 1 | 322 | 322 | Search | -350920 | -350920 | Global Improvement.
13 | 1 | 436 | 436 | Search | -350995 | -350995 | Global Improvement.
13 | 1 | 437 | 437 | Search | -351146 | -351146 | Global Improvement.
13 | 1 | 438 | 438 | Search | -351272 | -351272 | Global Improvement.
13 | 1 | 439 | 439 | Search | -351382 | -351382 | Global Improvement.
13 | 1 | 440 | 440 | Search | -351476 | -351476 | Global Improvement.
13 | 1 | 441 | 441 | Search | -351538 | -351538 | Global Improvement.
13 | 1 | 442 | 442 | Search | -351574 | -351574 | Global Improvement.
13 | 1 | 443 | 443 | Search | -351610 | -351610 | Global Improvement.
13 | 1 | 444 | 444 | Search | -351654 | -351654 | Global Improvement.
13 | 1 | 445 | 445 | Search | -351750 | -351750 | Global Improvement.
13 | 1 | 446 | 446 | Search | -351770 | -351770 | Global Improvement.
13 | 1 | 447 | 447 | Search | -351782 | -351782 | Global Improvement.
13 | 1 | 448 | 448 | Search | -351792 | -351792 | Global Improvement.
13 | 1 | 460 | 460 | Search | -351795 | -351795 | Global Improvement.
13 | 1 | 461 | 461 | Search | -351840 | -351840 | Global Improvement.
13 | 1 | 462 | 462 | Search | -351872 | -351872 | Global Improvement.
13 | 1 | 463 | 463 | Search | -351906 | -351906 | Global Improvement.
13 | 1 | 464 | 464 | Search | -351924 | -351924 | Global Improvement.
372 | 23 | 12723 | 709 | Search | -351962 | -351962 | Global Improvement.
372 | 23 | 12724 | 710 | Search | -352046 | -352046 | Global Improvement.
372 | 23 | 12725 | 711 | Search | -352082 | -352082 | Global Improvement.
372 | 23 | 12726 | 712 | Search | -352114 | -352114 | Global Improvement.
372 | 23 | 12727 | 713 | Search | -352144 | -352144 | Global Improvement.
373 | 23 | 12728 | 714 | Search | -352159 | -352159 | Global Improvement.
373 | 23 | 12729 | 715 | Search | -352165 | -352165 | Global Improvement.
373 | 23 | 12732 | 718 | Search | -352187 | -352187 | Global Improvement.
373 | 23 | 12733 | 719 | Search | -352265 | -352265 | Global Improvement.
373 | 23 | 12734 | 720 | Search | -352341 | -352341 | Global Improvement.
373 | 23 | 12735 | 721 | Search | -352373 | -352373 | Global Improvement.
373 | 23 | 12736 | 722 | Search | -352379 | -352379 | Global Improvement.
3437 | 225 | 119544 | 758 | Search | -352415 | -352415 | Global Improvement.
3437 | 225 | 119545 | 759 | Search | -352441 | -352441 | Global Improvement.
3438 | 225 | 119546 | 760 | Search | -352461 | -352461 | Global Improvement.
3438 | 225 | 119547 | 761 | Search | -352479 | -352479 | Global Improvement.
3438 | 225 | 119548 | 762 | Search | -352481 | -352481 | Global Improvement.
3438 | 225 | 119557 | 771 | Search | -352503 | -352503 | Global Improvement.
3438 | 225 | 119558 | 772 | Search | -352519 | -352519 | Global Improvement.
3438 | 225 | 119559 | 773 | Search | -352555 | -352555 | Global Improvement.

 Optimization finished in 6.650019488s. 
 Objective of best solution found: -352555Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -324026 | -324026 | Global Improvement.
0 | 1 | 2 | 2 | Search | -324690 | -324690 | Global Improvement.
0 | 1 | 3 | 3 | Search | -325196 | -325196 | Global Improvement.
0 | 1 | 4 | 4 | Search | -325698 | -325698 | Global Improvement.
0 | 1 | 5 | 5 | Search | -326192 | -326192 | Global Improvement.
0 | 1 | 6 | 6 | Search | -326680 | -326680 | Global Improvement.
0 | 1 | 7 | 7 | Search | -327224 | -327224 | Global Improvement.
0 | 1 | 8 | 8 | Search | -327698 | -327698 | Global Improvement.
0 | 1 | 9 | 9 | Search | -328171 | -328171 | Global Improvement.
0 | 1 | 10 | 10 | Search | -328643 | -328643 | Global Improvement.
0 | 1 | 11 | 11 | Search | -329153 | -329153 | Global Improvement.
0 | 1 | 12 | 12 | Search | -329572 | -329572 | Global Improvement.
0 | 1 | 13 | 13 | Search | -329932 | -329932 | Global Improvement.
0 | 1 | 14 | 14 | Search | -330290 | -330290 | Global Improvement.
0 | 1 | 15 | 15 | Search | -330646 | -330646 | Global Improvement.
0 | 1 | 16 | 16 | Search | -330986 | -330986 | Global Improvement.
0 | 1 | 17 | 17 | Search | -331308 | -331308 | Global Improvement.
0 | 1 | 18 | 18 | Search | -331622 | -331622 | Global Improvement.
0 | 1 | 19 | 19 | Search | -331920 | -331920 | Global Improvement.
0 | 1 | 20 | 20 | Search | -332216 | -332216 | Global Improvement.
0 | 1 | 21 | 21 | Search | -332494 | -332494 | Global Improvement.
0 | 1 | 22 | 22 | Search | -332770 | -332770 | Global Improvement.
0 | 1 | 23 | 23 | Search | -333074 | -333074 | Global Improvement.
0 | 1 | 24 | 24 | Search | -333402 | -333402 | Global Improvement.
0 | 1 | 25 | 25 | Search | -333668 | -333668 | Global Improvement.
0 | 1 | 26 | 26 | Search | -333928 | -333928 | Global Improvement.
0 | 1 | 27 | 27 | Search | -334250 | -334250 | Global Improvement.
0 | 1 | 28 | 28 | Search | -334476 | -334476 | Global Improvement.
0 | 1 | 29 | 29 | Search | -334700 | -334700 | Global Improvement.
0 | 1 | 30 | 30 | Search | -334908 | -334908 | Global Improvement.
1 | 1 | 31 | 31 | Search | -335108 | -335108 | Global Improvement.
1 | 1 | 32 | 32 | Search | -335304 | -335304 | Global Improvement.
1 | 1 | 33 | 33 | Search | -335458 | -335458 | Global Improvement.
1 | 1 | 34 | 34 | Search | -335610 | -335610 | Global Improvement.
1 | 1 | 35 | 35 | Search | -335864 | -335864 | Global Improvement.
1 | 1 | 36 | 36 | Search | -336056 | -336056 | Global Improvement.
1 | 1 | 37 | 37 | Search | -336276 | -336276 | Global Improvement.
1 | 1 | 38 | 38 | Search | -336544 | -336544 | Global Improvement.
1 | 1 | 39 | 39 | Search | -336690 | -336690 | Global Improvement.
1 | 1 | 40 | 40 | Search | -337014 | -337014 | Global Improvement.
1 | 1 | 41 | 41 | Search | -337240 | -337240 | Global Improvement.
1 | 1 | 42 | 42 | Search | -337384 | -337384 | Global Improvement.
1 | 1 | 43 | 43 | Search | -337664 | -337664 | Global Improvement.
1 | 1 | 44 | 44 | Search | -337856 | -337856 | Global Improvement.
1 | 1 | 45 | 45 | Search | -337998 | -337998 | Global Improvement.
1 | 1 | 46 | 46 | Search | -338208 | -338208 | Global Improvement.
1 | 1 | 47 | 47 | Search | -338350 | -338350 | Global Improvement.
1 | 1 | 48 | 48 | Search | -338526 | -338526 | Global Improvement.
1 | 1 | 49 | 49 | Search | -338692 | -338692 | Global Improvement.
1 | 1 | 50 | 50 | Search | -338880 | -338880 | Global Improvement.
1 | 1 | 51 | 51 | Search | -339008 | -339008 | Global Improvement.
1 | 1 | 52 | 52 | Search | -339130 | -339130 | Global Improvement.
1 | 1 | 53 | 53 | Search | -339262 | -339262 | Global Improvement.
1 | 1 | 54 | 54 | Search | -339412 | -339412 | Global Improvement.
1 | 1 | 55 | 55 | Search | -339670 | -339670 | Global Improvement.
1 | 1 | 56 | 56 | Search | -339814 | -339814 | Global Improvement.
1 | 1 | 57 | 57 | Search | -340002 | -340002 | Global Improvement.
1 | 1 | 58 | 58 | Search | -340182 | -340182 | Global Improvement.
1 | 1 | 59 | 59 | Search | -340320 | -340320 | Global Improvement.
1 | 1 | 60 | 60 | Search | -340528 | -340528 | Global Improvement.
1 | 1 | 61 | 61 | Search | -340698 | -340698 | Global Improvement.
1 | 1 | 62 | 62 | Search | -340922 | -340922 | Global Improvement.
2 | 1 | 63 | 63 | Search | -341158 | -341158 | Global Improvement.
2 | 1 | 64 | 64 | Search | -341382 | -341382 | Global Improvement.
2 | 1 | 65 | 65 | Search | -341526 | -341526 | Global Improvement.
2 | 1 | 66 | 66 | Search | -341744 | -341744 | Global Improvement.
2 | 1 | 67 | 67 | Search | -341974 | -341974 | Global Improvement.
2 | 1 | 68 | 68 | Search | -342079 | -342079 | Global Improvement.
2 | 1 | 69 | 69 | Search | -342181 | -342181 | Global Improvement.
2 | 1 | 70 | 70 | Search | -342273 | -342273 | Global Improvement.
2 | 1 | 71 | 71 | Search | -342443 | -342443 | Global Improvement.
2 | 1 | 72 | 72 | Search | -342587 | -342587 | Global Improvement.
2 | 1 | 73 | 73 | Search | -342861 | -342861 | Global Improvement.
2 | 1 | 74 | 74 | Search | -342973 | -342973 | Global Improvement.
2 | 1 | 75 | 75 | Search | -343049 | -343049 | Global Improvement.
2 | 1 | 76 | 76 | Search | -343113 | -343113 | Global Improvement.
2 | 1 | 77 | 77 | Search | -343227 | -343227 | Global Improvement.
2 | 1 | 78 | 78 | Search | -343382 | -343382 | Global Improvement.
2 | 1 | 79 | 79 | Search | -343594 | -343594 | Global Improvement.
2 | 1 | 80 | 80 | Search | -343702 | -343702 | Global Improvement.
2 | 1 | 81 | 81 | Search | -343806 | -343806 | Global Improvement.
2 | 1 | 82 | 82 | Search | -343946 | -343946 | Global Improvement.
2 | 1 | 83 | 83 | Search | -344086 | -344086 | Global Improvement.
2 | 1 | 84 | 84 | Search | -344186 | -344186 | Global Improvement.
2 | 1 | 85 | 85 | Search | -344286 | -344286 | Global Improvement.
2 | 1 | 86 | 86 | Search | -344358 | -344358 | Global Improvement.
2 | 1 | 87 | 87 | Search | -344472 | -344472 | Global Improvement.
2 | 1 | 88 | 88 | Search | -344578 | -344578 | Global Improvement.
2 | 1 | 89 | 89 | Search | -344648 | -344648 | Global Improvement.
2 | 1 | 90 | 90 | Search | -344766 | -344766 | Global Improvement.
2 | 1 | 91 | 91 | Search | -344992 | -344992 | Global Improvement.
2 | 1 | 92 | 92 | Search | -345058 | -345058 | Global Improvement.
2 | 1 | 93 | 93 | Search | -345192 | -345192 | Global Improvement.
2 | 1 | 94 | 94 | Search | -345251 | -345251 | Global Improvement.
2 | 1 | 95 | 95 | Search | -345305 | -345305 | Global Improvement.
3 | 1 | 96 | 96 | Search | -345339 | -345339 | Global Improvement.
3 | 1 | 97 | 97 | Search | -345421 | -345421 | Global Improvement.
3 | 1 | 98 | 98 | Search | -345497 | -345497 | Global Improvement.
3 | 1 | 99 | 99 | Search | -345551 | -345551 | Global Improvement.
3 | 1 | 100 | 100 | Search | -345629 | -345629 | Global Improvement.
3 | 1 | 101 | 101 | Search | -345681 | -345681 | Global Improvement.
3 | 1 | 102 | 102 | Search | -345774 | -345774 | Global Improvement.
3 | 1 | 103 | 103 | Search | -345798 | -345798 | Global Improvement.
3 | 1 | 104 | 104 | Search | -345822 | -345822 | Global Improvement.
3 | 1 | 105 | 105 | Search | -345848 | -345848 | Global Improvement.
3 | 1 | 106 | 106 | Search | -345866 | -345866 | Global Improvement.
3 | 1 | 107 | 107 | Search | -345908 | -345908 | Global Improvement.
3 | 1 | 108 | 108 | Search | -345924 | -345924 | Global Improvement.
3 | 1 | 109 | 109 | Search | -345934 | -345934 | Global Improvement.
3 | 1 | 112 | 112 | Search | -345972 | -345972 | Global Improvement.
3 | 1 | 113 | 113 | Search | -346090 | -346090 | Global Improvement.
3 | 1 | 116 | 116 | Search | -346130 | -346130 | Global Improvement.
3 | 1 | 117 | 117 | Search | -346144 | -346144 | Global Improvement.
3 | 1 | 118 | 118 | Search | -346260 | -346260 | Global Improvement.
3 | 1 | 119 | 119 | Search | -346342 | -346342 | Global Improvement.
3 | 1 | 120 | 120 | Search | -346438 | -346438 | Global Improvement.
3 | 1 | 121 | 121 | Search | -346518 | -346518 | Global Improvement.
3 | 1 | 122 | 122 | Search | -346638 | -346638 | Global Improvement.
3 | 1 | 123 | 123 | Search | -346806 | -346806 | Global Improvement.
3 | 1 | 124 | 124 | Search | -346886 | -346886 | Global Improvement.
3 | 1 | 125 | 125 | Search | -346938 | -346938 | Global Improvement.
3 | 1 | 126 | 126 | Search | -346975 | -346975 | Global Improvement.
3 | 1 | 127 | 127 | Search | -347105 | -347105 | Global Improvement.
3 | 1 | 128 | 128 | Search | -347151 | -347151 | Global Improvement.
4 | 1 | 129 | 129 | Search | -347291 | -347291 | Global Improvement.
4 | 1 | 130 | 130 | Search | -347393 | -347393 | Global Improvement.
4 | 1 | 131 | 131 | Search | -347561 | -347561 | Global Improvement.
4 | 1 | 132 | 132 | Search | -347617 | -347617 | Global Improvement.
4 | 1 | 133 | 133 | Search | -347721 | -347721 | Global Improvement.
4 | 1 | 134 | 134 | Search | -347769 | -347769 | Global Improvement.
4 | 1 | 135 | 135 | Search | -347805 | -347805 | Global Improvement.
4 | 1 | 136 | 136 | Search | -347837 | -347837 | Global Improvement.
4 | 1 | 137 | 137 | Search | -347899 | -347899 | Global Improvement.
4 | 1 | 138 | 138 | Search | -347953 | -347953 | Global Improvement.
4 | 1 | 139 | 139 | Search | -348015 | -348015 | Global Improvement.
4 | 1 | 140 | 140 | Search | -348131 | -348131 | Global Improvement.
4 | 1 | 141 | 141 | Search | -348329 | -348329 | Global Improvement.
4 | 1 | 142 | 142 | Search | -348473 | -348473 | Global Improvement.
4 | 1 | 143 | 143 | Search | -348639 | -348639 | Global Improvement.
4 | 1 | 144 | 144 | Search | -348683 | -348683 | Global Improvement.
4 | 1 | 145 | 145 | Search | -348711 | -348711 | Global Improvement.
4 | 1 | 146 | 146 | Search | -348751 | -348751 | Global Improvement.
4 | 1 | 147 | 147 | Search | -348777 | -348777 | Global Improvement.
4 | 1 | 149 | 149 | Search | -348825 | -348825 | Global Improvement.
4 | 1 | 153 | 153 | Search | -348832 | -348832 | Global Improvement.
4 | 1 | 157 | 157 | Search | -348876 | -348876 | Global Improvement.
4 | 1 | 158 | 158 | Search | -348898 | -348898 | Global Improvement.
4 | 1 | 159 | 159 | Search | -348910 | -348910 | Global Improvement.
4 | 1 | 160 | 160 | Search | -348928 | -348928 | Global Improvement.
4 | 1 | 161 | 161 | Search | -348984 | -348984 | Global Improvement.
5 | 1 | 168 | 168 | Search | -348991 | -348991 | Global Improvement.
5 | 1 | 169 | 169 | Search | -349033 | -349033 | Global Improvement.
5 | 1 | 170 | 170 | Search | -349063 | -349063 | Global Improvement.
5 | 1 | 171 | 171 | Search | -349088 | -349088 | Global Improvement.
5 | 1 | 172 | 172 | Search | -349094 | -349094 | Global Improvement.
5 | 1 | 173 | 173 | Search | -349100 | -349100 | Global Improvement.
5 | 1 | 174 | 174 | Search | -349186 | -349186 | Global Improvement.
5 | 1 | 175 | 175 | Search | -349190 | -349190 | Global Improvement.
5 | 1 | 176 | 176 | Search | -349200 | -349200 | Global Improvement.
5 | 1 | 178 | 178 | Search | -349223 | -349223 | Global Improvement.
5 | 1 | 179 | 179 | Search | -349225 | -349225 | Global Improvement.

 Optimization finished in 4.255142171s. 
 Objective of best solution found: -349225Time(ms) | Phase nr. | It | Phase It | Phase Type | objective | best obj. | move type
0 | 1 | 1 | 1 | Search | -324026 | -324026 | Global Improvement.
0 | 1 | 2 | 2 | Search | -324690 | -324690 | Global Improvement.
0 | 1 | 3 | 3 | Search | -325196 | -325196 | Global Improvement.
0 | 1 | 4 | 4 | Search | -325698 | -325698 | Global Improvement.
0 | 1 | 5 | 5 | Search | -326192 | -326192 | Global Improvement.
0 | 1 | 6 | 6 | Search | -326680 | -326680 | Global Improvement.
0 | 1 | 7 | 7 | Search | -327224 | -327224 | Global Improvement.
0 | 1 | 8 | 8 | Search | -327698 | -327698 | Global Improvement.
0 | 1 | 9 | 9 | Search | -328171 | -328171 | Global Improvement.
0 | 1 | 10 | 10 | Search | -328643 | -328643 | Global Improvement.
0 | 1 | 11 | 11 | Search | -329153 | -329153 | Global Improvement.
0 | 1 | 12 | 12 | Search | -329572 | -329572 | Global Improvement.
0 | 1 | 13 | 13 | Search | -329932 | -329932 | Global Improvement.
0 | 1 | 14 | 14 | Search | -330290 | -330290 | Global Improvement.
0 | 1 | 15 | 15 | Search | -330646 | -330646 | Global Improvement.
0 | 1 | 16 | 16 | Search | -330986 | -330986 | Global Improvement.
0 | 1 | 17 | 17 | Search | -331308 | -331308 | Global Improvement.
0 | 1 | 18 | 18 | Search | -331622 | -331622 | Global Improvement.
0 | 1 | 19 | 19 | Search | -331920 | -331920 | Global Improvement.
0 | 1 | 20 | 20 | Search | -332216 | -332216 | Global Improvement.
